"clst_id","x1","x2","x3","bld","total","age_1","age_2","age_3","age_4","age_5","age_6","age_7","age_8","age_9","age_10","age_11","age_12","total2","fage_1","fage_2","fage_3","fage_4","fage_5","fage_6","fage_7","fage_8","fage_9","fage_10","fage_11","fage_12","mage_1","mage_2","mage_3","mage_4","mage_5","mage_6","mage_7","mage_8","mage_9","mage_10","mage_11","mage_12","lon","lat"
765,0.498164936762292,0.493600534797104,0.421847602888295,255,22456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4833333333335,0.15
766,0.538455188649079,0.46113682474224,0.449983534468947,270,23677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5166666666665,0.15
767,0.401899505830502,0.418134889748346,0.453999990322037,190,21194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.55,0.15
768,0.476638786761971,0.49054795241722,0.520545958474314,278,30523,2164,2200,4346,4509,3292,4475,3232,2281,1471,1103,731,719,30523,1188,1169,2279,2421,1731,2424,1825,1231,785,615,381,380,976,1031,2067,2088,1561,2051,1407,1050,686,488,350,339,0.5833333333335,0.15
769,0.445182870506138,0.486290821540648,0.605565349835447,265,40929,3000,2950,5904,5848,4401,5978,4434,2997,1954,1525,930,1008,40929,1561,1501,3206,3188,2371,3248,2273,1621,1023,883,477,583,1439,1449,2698,2660,2030,2730,2161,1376,931,642,453,425,0.6166666666665,0.15
770,0.448302808919567,0.510222351812549,0.443239230913618,264,39788,2883,2905,5765,5632,4289,5828,4358,2929,1876,1428,987,908,39788,1596,1593,3107,3013,2510,3001,2208,1509,1063,769,562,470,1287,1312,2658,2619,1779,2827,2150,1420,813,659,425,438,0.65,0.15
771,0.490414355279697,0.500995200023069,0.485667507386713,273,35198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6833333333335,0.15
772,0.53138626718206,0.47044742487308,0.483505859564862,254,23052,1632,1689,3315,3328,2488,3265,2538,1654,1148,849,591,555,23052,824,916,1699,1829,1358,1864,1376,875,615,413,315,269,808,773,1616,1499,1130,1401,1162,779,533,436,276,286,0.7166666666665,0.15
773,0.506009775730266,0.443421160380686,0.495900920771732,255,10101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,0.15
774,0.51580698958118,0.429155826845838,0.540633687143736,273,7941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7833333333335,0.15
775,0.518846348193639,0.482837823012605,0.591442307619881,290,6826,504,514,947,1004,795,964,737,488,334,223,168,148,6826,276,269,484,562,436,542,374,268,175,103,93,83,228,245,463,442,359,422,363,220,159,120,75,65,0.8166666666665,0.15
776,0.447905297784997,0.484555352917861,0.492888835605895,213,3548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.85,0.15
777,0.443855263014433,0.552823797022633,0.434532497308737,249,2486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8833333333335,0.15
778,0.500940672997602,0.378363438928962,0.334294774863624,170,1455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9166666666665,0.15
779,0.512327156469272,0.489784786697693,0.520258162700794,266,2362,197,160,363,344,253,339,233,153,118,81,60,61,2362,93,83,184,183,133,175,121,85,63,42,32,29,104,77,179,161,120,164,112,68,55,39,28,32,0.95,0.15
780,0.48963733777409,0.449903332104665,0.514262898748556,244,2118,165,152,315,311,217,305,222,164,108,66,49,44,2118,83,79,164,160,121,174,117,77,52,34,23,21,82,73,151,151,96,131,105,87,56,32,26,23,0.9833333333335,0.15
781,0.503993375720385,0.484848753949224,0.507383074602856,258,30424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0166666666665,0.1166666666665
782,0.392750132892293,0.489229111332662,0.47833292609535,227,20596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,0.1166666666665
783,0.508759139292011,0.410603280960667,0.446635615025976,252,11906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0833333333335,0.1166666666665
784,0.500018104989806,0.428983663684167,0.712544050175545,288,16119,1169,1178,2333,2304,1773,2349,1739,1155,761,584,364,410,16119,632,647,1244,1259,967,1235,924,626,429,289,184,219,537,531,1089,1045,806,1114,815,529,332,295,180,191,0.1166666666665,0.1166666666665
785,0.495353476677302,0.43250165164486,0.465050367758479,238,9148,663,701,1348,1346,975,1334,950,645,433,310,224,219,9148,328,378,717,715,518,695,469,324,236,158,116,116,335,323,631,631,457,639,481,321,197,152,108,103,0.15,0.1166666666665
786,0.450957702699425,0.437354044619644,0.546182439156998,246,10225,696,763,1377,1497,1146,1573,1034,754,492,392,255,246,10225,364,425,744,742,636,841,515,372,248,208,139,127,332,338,633,755,510,732,519,382,244,184,116,119,0.1833333333335,0.1166666666665
787,0.519072529736261,0.414533522074082,0.564606344957705,291,9785,726,694,1363,1482,1088,1405,1020,724,482,309,248,244,9785,388,339,693,785,562,691,571,364,240,154,122,134,338,355,670,697,526,714,449,360,242,155,126,110,0.2166666666665,0.1166666666665
788,0.514841796616454,0.478799477125244,0.590670585930032,297,8921,638,658,1275,1332,917,1287,992,642,468,276,226,210,8921,318,352,615,689,463,626,484,347,241,154,112,106,320,306,660,643,454,661,508,295,227,122,114,104,0.25,0.1166666666665
789,0.50058408713995,0.459628690845542,0.475570379629287,222,5528,386,428,773,787,597,821,619,412,241,185,142,137,5528,201,224,425,415,343,463,339,222,135,95,77,70,185,204,348,372,254,358,280,190,106,90,65,67,0.2833333333335,0.1166666666665
790,0.442055909986979,0.434733336445721,0.474344684537843,215,4503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3166666666665,0.1166666666665
791,0.419525762498884,0.415350392628867,0.425139665486763,219,4004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,0.1166666666665
792,0.452063926559815,0.476220162417689,0.436358923710342,212,7680,540,541,1099,1102,864,1116,881,508,355,256,208,210,7680,272,295,581,592,463,589,447,274,184,135,104,120,268,246,518,510,401,527,434,234,171,121,104,90,0.3833333333335,0.1166666666665
793,0.474847263043023,0.476583049356131,0.410662343791813,230,9712,673,664,1446,1402,1051,1406,1063,695,467,362,249,234,9712,344,345,801,767,589,752,541,377,243,185,130,121,329,319,645,635,462,654,522,318,224,177,119,113,0.4166666666665,0.1166666666665
794,0.449877384771863,0.445675234708618,0.494187335604469,255,13335,959,903,1885,1933,1449,1902,1507,968,675,494,319,341,13335,504,498,973,1012,785,1035,803,464,352,275,164,170,455,405,912,921,664,867,704,504,323,219,155,171,0.45,0.1166666666665
795,0.495326494719488,0.495946283622042,0.531636709957202,272,23715,1691,1755,3344,3367,2555,3491,2581,1783,1148,855,577,568,23715,903,891,1704,1807,1328,1943,1440,934,567,467,282,330,788,864,1640,1560,1227,1548,1141,849,581,388,295,238,0.4833333333335,0.1166666666665
796,0.427740857150543,0.494563346793028,0.63341131818444,269,31180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5166666666665,0.1166666666665
797,0.454549019563935,0.476079835872005,0.523042988046404,268,27183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.55,0.1166666666665
798,0.483794873502559,0.455542425907062,0.610428596094205,261,28012,1977,1990,4059,4169,3016,4069,3039,2012,1340,994,646,701,28012,1062,1049,2097,2103,1583,2213,1580,1020,733,521,350,363,915,941,1962,2066,1433,1856,1459,992,607,473,296,338,0.5833333333335,0.1166666666665
799,0.483632563928487,0.41018470430764,0.571057755170163,253,23209,1656,1639,3420,3346,2549,3325,2496,1646,1157,867,557,551,23209,841,904,1765,1851,1362,1791,1337,857,607,483,311,280,815,735,1655,1495,1187,1534,1159,789,550,384,246,271,0.6166666666665,0.1166666666665
800,0.480102982167524,0.537750183935161,0.638472021858695,304,35935,2456,2628,5356,5197,3925,5166,3793,2624,1750,1310,882,848,35935,1293,1322,2927,2507,2083,2504,2038,1438,925,711,450,426,1163,1306,2429,2690,1842,2662,1755,1186,825,599,432,422,0.65,0.1166666666665
801,0.469363779476231,0.473577122917575,0.444446356853681,234,21085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6833333333335,0.1166666666665
802,0.500108976301232,0.541736234897242,0.610723093799967,304,19991,1459,1462,2910,2823,2201,2894,2131,1493,929,728,475,486,19991,706,779,1506,1544,1095,1528,1114,801,485,381,252,238,753,683,1404,1279,1106,1366,1017,692,444,347,223,248,0.7166666666665,0.1166666666665
803,0.536888944868481,0.458613280272253,0.517362265697482,236,9287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,0.1166666666665
804,0.484334699867683,0.490042046961919,0.340986282710603,243,3995,324,268,592,576,454,542,430,301,193,147,77,91,3995,171,135,306,291,250,284,224,149,106,84,38,47,153,133,286,285,204,258,206,152,87,63,39,44,0.7833333333335,0.1166666666665
805,0.507053052958496,0.44642741219084,0.580000178565785,276,4035,299,258,611,588,413,614,425,270,199,145,112,101,4035,157,135,313,299,214,324,218,152,107,80,58,55,142,123,298,289,199,290,207,118,92,65,54,46,0.8166666666665,0.1166666666665
806,0.463375244495255,0.456695998099588,0.521515829979325,236,2459,178,165,353,350,232,394,283,199,109,83,49,64,2459,92,86,192,182,114,208,146,106,54,45,25,32,86,79,161,168,118,186,137,93,55,38,24,32,0.85,0.1166666666665
807,0.457432600295189,0.407149130436081,0.531415374665656,224,1637,128,117,245,244,167,241,169,125,71,67,30,33,1637,72,58,121,123,88,123,91,66,35,38,17,18,56,59,124,121,79,118,78,59,36,29,13,15,0.8833333333335,0.1166666666665
808,0.410550436082624,0.434405133608322,0.545983226733184,231,1280,83,96,199,185,145,193,126,93,44,43,42,31,1280,43,46,110,99,73,102,68,44,21,24,25,18,40,50,89,86,72,91,58,49,23,19,17,13,0.9166666666665,0.1166666666665
809,0.490891142759008,0.449521165874272,0.464386401839596,231,688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.95,0.1166666666665
810,0.447989971912158,0.495992111925146,0.452212232842103,221,885,59,61,124,127,102,130,89,65,50,34,23,21,885,32,33,63,67,51,65,46,34,25,21,13,12,27,28,61,60,51,65,43,31,25,13,10,9,0.9833333333335,0.1166666666665
811,0.480703418050963,0.400195487736202,0.392523609722305,214,21860,1614,1590,3202,3098,2429,3169,2296,1531,1056,797,526,552,21860,838,858,1621,1703,1287,1645,1199,770,528,428,280,286,776,732,1581,1395,1142,1524,1097,761,528,369,246,266,0.0166666666665,0.0833333333335
812,0.561961578118089,0.442865928430371,0.439775147951938,281,21535,1597,1574,3130,3077,2383,3109,2197,1552,1005,816,555,540,21535,871,845,1614,1678,1228,1615,1183,813,560,417,294,285,726,729,1516,1399,1155,1494,1014,739,445,399,261,255,0.05,0.0833333333335
813,0.44161203842435,0.436981169050728,0.458779637952518,236,14969,1076,1073,2202,2158,1616,2189,1614,1071,713,550,366,341,14969,566,566,1141,1197,841,1119,851,593,386,288,195,180,510,507,1061,961,775,1070,763,478,327,262,171,161,0.0833333333335,0.0833333333335
814,0.488305443596543,0.427910893312189,0.482161552776982,245,16172,1187,1160,2319,2346,1776,2372,1718,1187,778,582,377,370,16172,598,591,1183,1211,948,1228,978,616,381,290,207,189,589,569,1136,1135,828,1144,740,571,397,292,170,181,0.1166666666665,0.0833333333335
815,0.51325810379698,0.495085832499219,0.336800582178727,245,9209,603,709,1319,1283,1034,1377,999,653,446,321,234,231,9209,325,364,708,665,537,738,530,353,234,168,123,125,278,345,611,618,497,639,469,300,212,153,111,106,0.15,0.0833333333335
816,0.456985872167856,0.491588185799525,0.475794860188399,222,9796,704,740,1394,1413,1045,1310,1102,726,473,377,272,240,9796,377,391,715,755,560,724,593,411,251,189,147,127,327,349,679,658,485,586,509,315,222,188,125,113,0.1833333333335,0.0833333333335
817,0.477879226221575,0.42180190532773,0.430649438534342,219,10750,747,780,1550,1559,1153,1585,1178,778,489,399,261,271,10750,374,411,851,828,620,776,661,410,270,208,137,146,373,369,699,731,533,809,517,368,219,191,124,125,0.2166666666665,0.0833333333335
818,0.458015688114172,0.471091503298006,0.482657410708108,233,10109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,0.0833333333335
819,0.446518446627328,0.496961509085087,0.547592345158859,268,9282,723,640,1372,1318,1030,1307,995,733,414,329,198,223,9282,366,335,719,699,547,651,541,392,226,167,104,106,357,305,653,619,483,656,454,341,188,162,94,117,0.2833333333335,0.0833333333335
820,0.554961649077774,0.475656281678397,0.510515826276421,252,7020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3166666666665,0.0833333333335
821,0.511341523020299,0.40986460263672,0.490310356774504,233,4912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,0.0833333333335
822,0.514787343680635,0.403995803271983,0.383104588665256,202,5832,455,388,864,812,648,800,618,436,326,210,136,139,5832,236,201,440,425,338,440,304,240,164,110,70,69,219,187,424,387,310,360,314,196,162,100,66,70,0.3833333333335,0.0833333333335
823,0.458054789197112,0.458209687076688,0.433111107496027,226,8829,622,634,1239,1253,951,1308,960,664,442,330,205,221,8829,349,334,636,661,496,678,545,401,231,162,102,122,273,300,603,592,455,630,415,263,211,168,103,99,0.4166666666665,0.0833333333335
824,0.456902608036542,0.402675434679818,0.595851316392433,271,12767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45,0.0833333333335
825,0.456518989787879,0.465230429949723,0.495347724473932,260,12531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4833333333335,0.0833333333335
826,0.437879025262265,0.492703493155065,0.495951872665651,244,15669,1158,1128,2285,2274,1683,2267,1693,1118,722,587,375,379,15669,601,602,1188,1228,914,1188,907,596,351,303,214,209,557,526,1097,1046,769,1079,786,522,371,284,161,170,0.5166666666665,0.0833333333335
827,0.500866812042349,0.457294286889819,0.490461010088363,239,15721,1144,1129,2230,2233,1676,2312,1730,1149,764,583,374,397,15721,633,575,1277,1153,876,1243,864,610,400,313,191,193,511,554,953,1080,800,1069,866,539,364,270,183,204,0.55,0.0833333333335
828,0.508399243959591,0.434697628377385,0.557986120254012,272,17897,1271,1308,2583,2516,1976,2652,1908,1301,864,637,451,430,17897,664,664,1338,1206,1038,1385,982,714,445,343,232,236,607,644,1245,1310,938,1267,926,587,419,294,219,194,0.5833333333335,0.0833333333335
829,0.52101970736282,0.520605295613917,0.417716886157404,236,22184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6166666666665,0.0833333333335
830,0.450858927274604,0.467442321958026,0.594973160182704,265,26569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.65,0.0833333333335
831,0.496939630266565,0.545427333720704,0.587740023801944,276,22574,1596,1606,3314,3238,2497,3224,2413,1586,1106,826,590,578,22574,820,845,1823,1690,1324,1696,1313,819,588,421,312,302,776,761,1491,1548,1173,1528,1100,767,518,405,278,276,0.6833333333335,0.0833333333335
832,0.503275793388287,0.46825568627113,0.495692671437732,236,9846,727,671,1452,1409,1083,1462,1038,687,462,378,238,239,9846,379,359,787,685,593,794,505,350,242,211,122,123,348,312,665,724,490,668,533,337,220,167,116,116,0.7166666666665,0.0833333333335
833,0.530396922315608,0.442848251733717,0.402120288990934,224,4667,357,359,664,635,440,693,524,358,245,160,118,114,4667,199,200,355,337,233,345,295,180,128,88,60,63,158,159,309,298,207,348,229,178,117,72,58,51,0.75,0.0833333333335
834,0.505998597552725,0.439219693413711,0.382977821814684,218,3335,260,253,480,475,345,469,350,265,148,117,73,100,3335,131,132,233,252,182,245,175,141,76,63,38,52,129,121,247,223,163,224,175,124,72,54,35,48,0.7833333333335,0.0833333333335
835,0.47876783710145,0.507957043340777,0.419327381782823,215,2819,196,221,451,369,294,433,296,202,123,91,76,67,2819,102,110,230,174,167,219,149,102,62,49,37,34,94,111,221,195,127,214,147,100,61,42,39,33,0.8166666666665,0.0833333333335
836,0.497584088340033,0.433192245295212,0.457605369485651,259,2143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.85,0.0833333333335
837,0.452401508311241,0.439542843690737,0.568568815761106,230,1972,134,157,289,285,229,293,189,141,96,68,45,46,1972,74,79,153,144,116,153,96,70,48,36,26,22,60,78,136,141,113,140,93,71,48,32,19,24,0.8833333333335,0.0833333333335
838,0.503081191223203,0.450264583351039,0.540578027822266,239,1103,82,91,130,171,117,160,125,80,62,43,21,21,1103,43,47,71,92,65,81,65,40,32,23,13,14,39,44,59,79,52,79,60,40,30,20,8,7,0.9166666666665,0.0833333333335
839,0.51455049476968,0.41330370311111,0.52768008155315,231,792,53,56,109,120,85,132,75,59,32,27,28,16,792,27,29,52,60,45,68,38,33,19,14,15,9,26,27,57,60,40,64,37,26,13,13,13,7,0.95,0.0833333333335
840,0.491801667379048,0.449907041499977,0.464676989004116,223,820,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9833333333335,0.0833333333335
841,0.439747065827362,0.424127775067641,0.418256991369232,232,29508,2046,2113,4320,4441,3216,4299,3171,2059,1379,1064,748,652,29508,1116,1026,2265,2289,1762,2194,1650,1088,713,604,370,322,930,1087,2055,2152,1454,2105,1521,971,666,460,378,330,0.0166666666665,0.05
842,0.534954942334704,0.480979676785407,0.407185605218519,262,22056,1579,1598,3208,3285,2424,3141,2393,1529,1074,788,501,536,22056,843,810,1668,1763,1277,1751,1217,754,563,396,269,272,736,788,1540,1522,1147,1390,1176,775,511,392,232,264,0.05,0.05
843,0.545756189863855,0.490486231662674,0.382208720436997,280,19755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0833333333335,0.05
844,0.453468568947332,0.525817655463232,0.374286593562182,261,19438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1166666666665,0.05
845,0.439360020700409,0.420955261831484,0.471565453991325,232,12269,935,876,1831,1788,1279,1752,1337,817,621,434,334,265,12269,471,463,918,975,703,867,677,439,323,236,185,146,464,413,913,813,576,885,660,378,298,198,149,119,0.15,0.05
846,0.465670676294721,0.424993934237472,0.377358344174233,219,8638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1833333333335,0.05
847,0.457835180401018,0.507774818290827,0.339365036829477,228,10592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2166666666665,0.05
848,0.495104919413141,0.422016479413005,0.497803643675388,222,12418,939,896,1762,1819,1378,1762,1333,918,584,448,276,303,12418,519,437,971,919,705,877,651,476,306,235,132,163,420,459,791,900,673,885,682,442,278,213,144,140,0.25,0.05
849,0.47340895191464,0.495673265307674,0.513505443926241,253,12306,914,892,1812,1797,1275,1760,1317,886,570,448,301,334,12306,486,479,931,981,681,920,688,453,269,245,161,172,428,413,881,816,594,840,629,433,301,203,140,162,0.2833333333335,0.05
850,0.443966955163584,0.481962144300147,0.354920236504446,193,5873,456,403,908,813,636,857,612,405,279,201,161,142,5873,232,218,449,421,321,445,303,219,154,106,86,79,224,185,459,392,315,412,309,186,125,95,75,63,0.3166666666665,0.05
851,0.440696839604365,0.493616418617895,0.471674259065587,227,4715,312,340,688,682,537,707,485,357,225,165,117,100,4715,152,178,365,360,280,364,260,191,117,92,64,54,160,162,323,322,257,343,225,166,108,73,53,46,0.35,0.05
852,0.506413950413836,0.447681872110049,0.441270990823153,224,5865,398,437,855,825,610,870,668,418,287,217,139,141,5865,218,235,448,442,336,475,354,216,147,109,68,75,180,202,407,383,274,395,314,202,140,108,71,66,0.3833333333335,0.05
853,0.464089766204141,0.483830813207416,0.554576034050928,255,9962,754,731,1400,1439,1094,1480,1074,726,451,329,228,256,9962,395,371,735,738,570,765,530,388,230,176,116,141,359,360,665,701,524,715,544,338,221,153,112,115,0.4166666666665,0.05
854,0.47560132346853,0.477384878923264,0.482309128800796,221,9763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45,0.05
855,0.488572356202209,0.479007053579324,0.510489516014173,260,12284,876,859,1785,1783,1375,1764,1227,934,603,479,288,311,12284,473,470,943,967,708,878,676,494,316,260,148,174,403,389,842,816,667,886,551,440,287,219,140,137,0.4833333333335,0.05
856,0.475018170439543,0.496887814841521,0.466940430416277,256,9480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5166666666665,0.05
857,0.441572866924795,0.465127505256182,0.512973645414627,228,10504,749,784,1488,1510,1164,1544,1177,746,497,383,223,239,10504,414,397,827,853,610,810,640,357,257,200,114,130,335,387,661,657,554,734,537,389,240,183,109,109,0.55,0.05
858,0.501863999127086,0.418693548842161,0.537469639306618,231,14412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5833333333335,0.05
859,0.505161277335087,0.474989200515264,0.461422055114078,288,17362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6166666666665,0.05
